addr,gold
0xeb938f662e85cdbf38e7cd93c12257b0b3022696,0.004737
0xa067d7a12accbeff778ac070db25fc4113bf7394,0.004714
0x19135ef6360e87d02076a334088bd6b801f96377,0.004711
0xff31fbf52ad90e8203dcd0d0ec49905c5af96f6f,0.004709
0xdd7e60b04b43c4e8ac41b0c591e084fc1cc8e7a8,0.004699
0x91a4d8f56802deb7cad101d28f06876c9c817e28,0.004684
0x9862b0a96643ded32e739845643dc9fbc30fefd9,0.004669
0x2ce25e9838513ad88477c292f513eca7cef92a0c,0.004657
0x758f43c60a9d30aed852d98fefec862329e3562b,0.004657
0x4266c0e95fc436aa9920b0d42f7bcfdfdcd28f2f,0.004657
0x3026bfc03f4fde28343233652887f187b7e5e299,0.004653
0x118f699b5d9cc9293a04de96eff07692e94fa949,0.004646
0xee162031a5f2d89d302068cb5ba8097ee611f5fb,0.004646
0x8f7a5643825ef608912d9358681c5cb7649b949c,0.004634
0x3b5c8eaef00ce1ffa425dd59e63a0a575c98d1e5,0.004632
0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d,0.004629
0x8dd37616ed96c17c78b8219f836fce9d46001613,0.004616
0x1e5af0088716407abac8cc3283797c87a3a4d3f7,0.004611
0xe66e1e9e37e4e148b21eb22001431818e980d060,0.004611
0x6ca71425648809868fccca9454bc1ab2ced62e27,0.004602
0x2316955e5340ed97d45d43da6ba69604c0c3d030,0.004593
0x8eb97c7dbc3916b1c19768f02da61555f44d51be,0.004587
0x9084ac2ad37c6dc9b01691e45849b27eb0455bf4,0.004585
0xd08274ded4089c4b26d7d697cd94d802e4ab74e6,0.004580
0x357caee6c3f73a8529fc547f545b7b030b811a42,0.004560
0xde36680ccef3c0fee1279691c7476ad6303c04a2,0.004544
0xccd3bb18dd5a506949b96083b6056b1212e82fbc,0.004543
0x97db651f21639c4f6b0997184373b9d21179c157,0.004536
0x466b32c39fd32173e1670ee4e4c609bf4841c5c3,0.004508
0xb8b5c90063801f38fe9aeaf9204bcc0e565e24bb,0.004502
0x39a39dbaff7b017bb2894d34b3ccaec714a463f6,0.004500
0xbede12217125794145e7cdc6e09537ada8dac9c1,0.004499
0x779d59d4308876abc83cbbadd5cd327e54c9dad8,0.004499
0x6c96949f6fd564b33f80b4028933087b8c1fc3eb,0.004499
0x822b37fdb41d8eeb0d291b30d716b95714b94b65,0.004491
0xaa10e30b4e1e8d6aed95cb38268389212932b8b2,0.004488
0xac48f55c7c6f42ed250b4e35b9d9ef4c09766fc0,0.004488
0xb197ca57784c4f51102f18443501f4859b7177cb,0.004481
0xeb1f0a647f83848b8dae89125d08e1767d043ac7,0.004476
0x866f98e4d2b0742110cd674214767140477bb342,0.004470
0xcce16e52b72e5bd9b01234a28867df76b464bbe1,0.004467
0x4264b02678875059cb429555a533713ee729f721,0.004466
0x710feb5fb3a27c886571313e87e6878d7b0a9f66,0.004456
0x408c84c59fd8f6d5e93e0041f69e7a2c89636e6e,0.004455
0x759b5d165ca489410ef4925f5c665783037f37d7,0.004453
0xb034c136a2da4dda85c9f5bc5a5692e388bcae87,0.004447
0xcfc0d520c050672c5c19b090e6183e3bc3f9e856,0.004446
0xc10e066350e1c975d4a8e51ab7f79c6e26b7d100,0.004445
0xe450ca59e9adc0a7d86a39c9a8b8818b9450c522,0.004444
0xe4ebcff8ae18b41975d6abbdb3af1ad4567fb176,0.004444
0x13c9a5e019767cc1e66e995ac8865ec61292a8e3,0.004443
0x40997520d19fe543c8bd7f13f63cc81f9332e9f8,0.004441
0x699bfac97c962db31238b429ceaf6734c492d61c,0.004438
0x75c1d99b8c39dd31b6815a6269dc7b16d43a11c1,0.004438
0x001a530a6c6324aaf811446015cf5beb1dc44642,0.004428
0xd4d2855c34af0fa5bd08ee29f140dcea52d5df1a,0.004415
0x9b1cee3c4cf6255c30c80218dd86262fe94df97b,0.004415
0x3e3d1657340e3aaf165501c60e347bc72dbdc0c2,0.004414
0x9ba23a61c2dfcb7323894afc08487032bb01586a,0.004412
0x9c218059cc287fccce2a90ade75a2e6764581683,0.004410
0x41462a34310e9247a170e2a5fddaf691a6514c6f,0.004410
0xaa62f1d13ffd5a2ee954762859aac8d29e8af4d1,0.004410
0x25d00658267608c0ed8ebceb0804f4f1115a5c62,0.004410
0xcf9df692cd650f4e3bbc8ab94bb3e2138543bb8c,0.004410
0xa08c71f11f14348c01dc21159a15077ba35e5e6b,0.004410
0x485588d4c9de4600c661efcd641009f1191b3755,0.004410
0x3276cc9c5e524edd14d9d335ac916859451c811c,0.004410
0x670f7ca2679a7ee9ae6814e1a2d076517cc30805,0.004410
0x553b818cb2b8e54676edfd6c3993ca0c2de256fe,0.004410
0x2c098965efbc3d51a24ab233590361608a948fac,0.004410
0x826b60531dfb394a3af611168aa3c20dfc4c0dad,0.004410
0x886b8355ecc60681fe0862d74a74e0573cc674e8,0.004410
0xcf9514723b0a4e0783cd842518a462e91871fcba,0.004410
0x21baf2600d334fa175eb0b229f9df3da1f30bc56,0.004410
0xd108599ff15dd8bc43c7835c70be98e190af9921,0.004410
0x456de8d090a82b56803667bcaaa2d848a28a2c2a,0.004410
0x5caf7445e1df2de07ee780cb628377743bb25b03,0.004410
0x522aca4433c47f80d90397fd2f723af80f8774a0,0.004410
0x3930f678bdf80b691838e863ad811aaf9f1767e6,0.004410
0x3b522664600ac3462252494b6345b751cfdd3423,0.004410
0xc97a15a8ced5dfeb4e1c47409ac2024fbacb7e99,0.004410
0x7994a41d3574b018c76c246b75dddfa897a62705,0.004410
0x2edc0e1bc8ad343bd27539c71547e54bd360c267,0.004410
0xaab6af0199fb92f0b62886caae0f7b4ab46ae441,0.004410
0x77bbcc1e50fdb6b02d11fa3ce8a1c6595f169385,0.004410
0x7530bd865c22489a191349bea85452c7a3af7c07,0.004410
0x0fc06a9bffe08bd3b5d7979e109d633a63b0f29d,0.004410
0x921f3af23bf6ac7e142fbd7370411f7fb1601b1d,0.004410
0xd77c8a4a7fc01df65edc9df94177db0354252ebd,0.004410
0x833aa74021499f44ebe71040e4d0a08aaa40c048,0.004410
0x65a1054464cc9650bdfdf492a5282a795c7a6361,0.004410
0x9203f0517bec3b25b2bfd68b107493b5b0649a92,0.004410
0x09c81f941a7d2b611e84998e9643e18041143312,0.004410
0x32ad21f5424983ae30f212bcdd7ade901ea2a7e0,0.004410
0x1f12569c7e33914329c0c0d5e340355eb0887c81,0.004410
0x56ea2bf0555980d63256e7b991909b67c191eb60,0.004410
0x9c81797304068fe0668c552bc7563ec2cc6dca81,0.004410
0x2a547b95bb2a97ba15e9823564b9e3dde46d6ab8,0.004410
0x0ef5cbf621f37e75cfa17ecfb29dc836aa95eba0,0.004410
0x5a484f96ee51ec56c273513502942a72fc26e37e,0.004410
0x8d523080f470cc5668a395a9f954132413a6cc5b,0.004410
0x88e4ed76ab146ab4f9fe9bf1deb974aef83e9293,0.004410
0xf8fa90a9dcd2678cacc17b2c02a3061a07fb3898,0.004410
0x3e8654f336337e7ae16f62c4f7df0bc7dd7a7ba7,0.004410
0x4157bd5144ab2d8082c4bfeb22cc261e8e5bb04f,0.004410
0x0f687b1d213aefb1c174cd8c136cdf563f2a7897,0.004410
0x6b38662f976216268865affb38b844b958a7379e,0.004410
0xc3517050f1a99d95014d61da7b37c2d14158b84a,0.004410
0x10f43d57e6df465c86053c369a6c8455553130cf,0.004410
0xac1793967d290da5fb1ec8b0fc4bf3b54e76322b,0.004410
0x8aa014231171be761235a16b78bccf58e86baa11,0.004410
0xe74bb49adc988eecb413564cc827f7f772347f69,0.004410
0x575f16f9b464ff1907982af2b96b6006afe7894f,0.004410
0x029ab19abbf81f01010f22d46fcd6b1ad61ee89a,0.004410
0x9b1c575cbb90c13052215f9d5c3ef6add037da13,0.004410
0xa80d509e9e62cd2358c404ae08acb008e1493622,0.004410
0xda11e075b6eb593a8dc2ef60bfaf8c56a82393d3,0.004410
0xb602e0a2facbd63e91dba352685d64b10ed7573b,0.004410
0x6ce0ed633c07425b07620bd69254f70fb25dc387,0.004410
0x045aeeb493531d48d1c21435981b4ec5d5052c47,0.004410
0xb6d7e6674a894fe61e8ad111e863ac1bc25f3d48,0.004410
0x9f08993c21c5b5872541128dd4f666e17057e09b,0.004410
0x194d55e9afe1b027ac4895dd04e18b9935020b66,0.004410
0xc42b1c01fa2e57484cb0f50713ccd503428d7836,0.004410
0xb6d17997af674ef938bb3ead45bcbb54284a9a9f,0.004410
0xabb559807eeec75b4c3bce4b6891699bbf86f42d,0.004410
0x7d1b596ed65b7a8c54c40838c208c3b37d3413ff,0.004410
0xa391478bdc9b77f013004d48c09deb75526fa9eb,0.004410
0x06c4ab0fcb63fa26e45ac44fcb873c756cc709d4,0.004410
0xb3ad416c01a83955159e8e6bb5fbdde0730e51e2,0.004410
0x95124a202b68247a4564227051c26c3bb426963f,0.004410
0x4b882e87d34b5cfcc219e216fac440e48fe27246,0.004410
0x2dedeed864baf0728e700696333a79f13a5858e1,0.004410
0x2f4a7841c451477e350f90dbe266b7627feb58b4,0.004410
0xad5f33d0a8cc65af473a86b8d590281b94d08009,0.004410
0x52db9aedcfa3c398c2de665f3a5862b8948f78ee,0.004410
0xb4a53271ef3db9b14caeaca383f48925e7479678,0.004410
0xdaa3a5e781352af4e3e2644c424360cf2d3b9d67,0.004410
0x8cc99e021c38e68cffba081039b7e34733aa75a5,0.004407
0xe56a841405b29a24ee4d6b47914c283599577d7c,0.004395
0x8abc04a0f44e532322e62ffeddf8f715eb046b82,0.004390
0x172047a0a7035126ab29ac30d3beae1b6b619cb9,0.004384
0x97610440f4dcef6c1ae7ec968392b0dcb97ce0d5,0.004384
0x3326e4adc42637cf5e7cf68d98f47154553a91b0,0.004383
0xf886f503fdccb398d7b6d4787d8d74298ecfa032,0.004376
0xb7a1c6a5143b2d0efff58e6934b5117cb8781253,0.004375
0x85ca6f64ee60d4b44a4782241bd224f423a1a26b,0.004375
0xfaa1f95d7078ed9ad8c35281b7fe4f9486b2a4c3,0.004369
0x4cd2bba7c6db20f37fe834fd808b62a2b1bf52bc,0.004366
0xa955d9922e77ebff1ce1aa53d161be96d598003b,0.004366
0x8b5821beb574f53239341761d712c5b24cc0c521,0.004366
0x29006df90e211b1d48cd0d836906532f58c81148,0.004366
0x174fe9c3deb341329484fa5ceaf4f2b4dff620d5,0.004366
0xc660d43590888322fb7d15505c48fc20a73100df,0.004366
0x2c519f05a897b11f8d6e3f2b1dfdbcf7e565a75f,0.004366
0xe27bab7fa63370fcba9455c5a9a076c627fa3545,0.004366
0x71e5b03aa83d7d27d8bd2a185df51b44998a20e5,0.004366
0x424551265a7335b8318e0b0339a7f0b71ec9ec7b,0.004366
0xb6c180fd2c4d8830cbfa264220658af1d7ea5f14,0.004366
0xb82821eb402115ee87c86d495e03a6556bf97ec7,0.004366
0x52e4a75bff3967b4a7653e05615613b6a23b1b17,0.004366
0xb5663ae349ac59071f5add71ac1a59a6df729650,0.004366
0xade007c9f011a938274776a7be041619055d2907,0.004366
0x0fe1a3278d3f8e3648d482fd91022d25ac01ec7a,0.004366
0x3d32446694da4d94df9d91c3f87f093d85eada91,0.004366
0x7d89c4e305e4856a43210263bfe7dbab43e8ac3b,0.004366
0xe9d9b32796de73b45b5a5c97748f1e4c0aedb0ed,0.004366
0xd9fed36cbd37c430b123e96ef274deb3ba7885d6,0.004366
0x18819de16de3337eecc287595a6820bf71626493,0.004366
0x1cf03625e4c64dd6095a803c4b9cb00abf668d0f,0.004366
0xf3aef341b5c35804bb7ffb4d683d425bc9ef5550,0.004366
0x4036daebedb046e32b8fb1a722c4fd26783e6f80,0.004366
0x505e273363ba1791c24e516c44156a1ae797bcc0,0.004366
0xfe70c1407ffa09820b441fbe8c4119f58373b664,0.004366
0x1b7ae10298a375616a77da40a1d89df90cd22d2c,0.004366
0x8ae2bda7d3f4aee8b552991f4a2aaa74c56f610d,0.004366
0xedc03fe209d48a3384f0f902cc1172d87ab6ce30,0.004366
0x5298d563e44f294f1611d055de64fb3677be7771,0.004366
0x464cd7380e8ae37653574c18a8e835bd6b840286,0.004366
0xa442f842412a7a83a7f6e419a813e41cd82331a5,0.004366
0x73997eaa2da6e3475015e8a08a25ff30fdf944c8,0.004366
0x2b157379fd3b07c76d08fbc5f3518435a763a60a,0.004366
0xd0ffe5a5f52356a7060c77e8c15e0b320cadf381,0.004366
0x1c267bf5ccc57307074c21cd442c319195890a10,0.004366
0xc9c127a9dcf4ead2337bf43961114e367f8ec535,0.004366
0xf835b5bf9fba323658bceac6b9729cf9fa280bf6,0.004366
0x87c2b1b750350cc85c5841a53755aa3625e49f5d,0.004366
0x8d70bdeb2c6855688df9738bcca97d5c45c8871a,0.004366
0xc1a3d78f093ae6c84e1acf832c308518d70de481,0.004366
0xfed11861a5abb6e21ff6fe097227a81853dcf2fc,0.004366
0x64efe6070cec8f93936d06ec1ce2c2b2c4cc5b87,0.004366
0x041de9fbe5223b709a4406da99254390b67cab96,0.004366
0x22e359532a194a9a3e9dcd920ba704b6a04aec2f,0.004366
0x22c2d859b6c641fc31b4a619e32f9a6263e39103,0.004366
0x9f8656c2ff14dd1215aa506c9dc74332b1db9c90,0.004366
0xead344cf660fe0e2e28d009871d5e4d9810585d6,0.004366
0x2ff4e6bf5e44be06bf49abd7b01c018c54c2bf2c,0.004366
0x01497a7e87ede9b498722f240ce0891c379ddfb4,0.004366
0x5520989bf88eb2c1f07e4045a7e005b14fac59f9,0.004366
0xd1dea8ab5b4c44eeb3d5beabb2b4ad9ec18592f5,0.004366
0xd51ee9507b6fe49b2f78e792169381781c456593,0.004366
0xa5e660c26c38da7d0133f67a34f2a475d2f1fb1e,0.004366
0x59d1522b34364a30a990937539276906c59d815a,0.004366
0x754fa59e8beced5fe2e25167c7e4ab009abee3f9,0.004366
0x70d2b7f34ca39bacc4129bff8cd603e251434df0,0.004366
0x05da19daba8e757c2cd6dd2029aae703f54923ce,0.004366
0x015db9a6180c61f65601d9636404620c73ada6db,0.004366
0x16498a370e358e108e9e86f6a2c9d78c9bf2f056,0.004366
0xc76ee9d8126c6cbd98779f1e6f6d5bf187da546d,0.004366
0xb9e5be103fb157f87c9f82a0a36b2dc996c46c5b,0.004366
0x8cc9a473efe2d9f4420077ac92d493cad60dfc7e,0.004366
0x208d4dee4121abb3a45582b153493389b8c8f10f,0.004366
0x417040a6bcf203dd2fa230fc9cf9eaab1ab70a4e,0.004366
0x95f3e22fe49100f964e919b176430db52aad8f13,0.004366
0x8b0dbebc1cf2eebfbff812f51037838e089b74aa,0.004366
0x94a8ea95146153cb2b7d7b4a84f261245db6508f,0.004366
0x5753e534fef6cfaa2c3692935367ffb5d6822c4b,0.004366
0x0989353abea57d135087fb275bae11be03df65de,0.004366
0x146230416ea24cd6694691a2ce814e2c21b713ba,0.004366
0xd825468d159144c42cca2113d9695776226f9e8d,0.004366
0xe4ff4528d2bf1bc7bc391d4a767b63f427c71922,0.004366
0x16f9734f4fd4f41b09f0d78de5c05a2315f6835e,0.004366
0x25e1eb7b914271669a3f52a6102f8bd61cdb37a8,0.004366
0xbb7ebca1c20583b0656e0b7d7ebb3b2bde7a3821,0.004366
0x6eacdb775ee9e882791d90edfb14f34e0e04b74a,0.004366
0x3332910b1c3f2098927dae8337980839f7b02074,0.004366
0x2d2af452f5f0c22ab9fd5fd4516ccecc3c2bca75,0.004366
0xc787f7338a58c247de35879b2112f2381a33c58c,0.004366
0x352f9874f07459c6522575d47b83d416ed154e4d,0.004366
0x0935aa6ddd5f277edd3eba5355ecc1a17daf16d2,0.004366
0x61e6b2778f487ce8a6410101c2d3c5e6e8e8cf92,0.004366
0xeeaa98d3c630068f9f21df32ee12bd9463300f22,0.004366
0x8d77293c0e6eac09460d13491da88b3d6e8af15e,0.004366
0x3129e34c63d57b45cd76d042a2558f9dc2e71a73,0.004366
0xea406cf1a430f7f164e92a1100f3b32bcf201040,0.004366
0x6dccad80728130eb3699336900d8a58287e52ae8,0.004366
0xc2b9871f6adeec9d8513874754b5227e5de88e5b,0.004366
0xed5db490b7ab81d31be33e1fcddbaee120847b56,0.004366
0xb7ad0d393ecc02dc7af68133767c35f2ebd613ab,0.004366
0xe3138b3beeae12632a6173e67bd28ff1c90bdc1e,0.004366
0x0d73d1a48fa91b51972ab05036524f707a95d1c1,0.004366
0x73da44318d083aef895af2f54d0815ae3d04d5ae,0.004366
0x597b1a5e3803b0a32e6edb1f08c5cdac0d906e82,0.004366
0x7661a8918930ac227cb194a745482f890cdcc5b6,0.004366
0x6d66645c5a3686d774c028f17237c7f4cef3eda0,0.004366
0x7fb4fd47cac4b474ec2cf036a3894ec499c1a055,0.004366
0xb63cb9bacbc3b654cefb1cb4f3feab5072fbdcd5,0.004366
0x02bc449b248f5c81b5a748db0b45402cd5ffa6b2,0.004366
0x16fd2b85e0cd629acacb068c6a30ed8b4fdd1641,0.004366
0x171b1ac6962dc4fc586658ae0d00cdc3b8c672db,0.004366
0x38ece79d4238ab862bc03e39a460f4b7ae53e66e,0.004366
0x59e2b187dd32966ebb149489d531887f1ff364f8,0.004366
0x699b047f3f55e42c97265f984900edb586bc01fd,0.004366
0x7a5964bb86a9eb0bc3f67490dcf0b84ea9ff3e00,0.004366
0xf6e28c7097ef34fdd1104f222ed2212288fe96d2,0.004347
0x0c84d9633527de01efbb875bc6b80a72972952a2,0.004339
0xf7e34a33364c089272b757b465b5288b2129fc27,0.004331
0xf0e5464a90718c342220c099fa3912e8071da858,0.004317
0x43f79410a99eefbf9c1981e865132c03da411a9e,0.004310
0xdd483c594ee9ad7f06875617aefc098a81e54ed2,0.004290
0xa2082c814fc2dc8dfb93764a446d047e76b1008e,0.004289
0x76221bc2f5e8f72d78e615870a9c8aeede660bbf,0.004287
0x373ca4ee41101475101d4ee35b21266b0bb2f000,0.004276
0xc5c2662480640815367211a087df8ee1b264991c,0.004268
0x60cc5d14b11b85c4b8464b03827942a9d6ad50b9,0.004268
0x385bc072293ebc60485965280d6b89d2f37658ed,0.004267
0x1d962139a722282c608afd919ea56658acdd410d,0.004266
0xa23721bf7dab45669c8e6d2223ae5432ec4373ae,0.004253
0x916d195a637080e1ca073e0eb2c635e1024ca80a,0.004250
0xd1724bf090ec67ca6731124650d05f3c9316b258,0.004249
0xf94caef5cc2a5c41d3561e36fd560bea3895e8ac,0.004248
0x93666785d5c24c8ee67b87b62f430f3caa848373,0.004246
0xf6d9e15eb18f2da0292f483ea02b4330a44e634f,0.004244
0xb3d7389bacf50c289a4eba53f9a486ff9c71a55b,0.004243
0x821f90c4366b88b689a230f84ffa39ff11a8da8b,0.004242
0x8d938af149e24e5d05bc647a5472f49df2c159c7,0.004242
0xc34ccaffa976f44c631d3cebdae3768553cbecbb,0.004242
0x86369231aa60bf04b6b66def20f38c497e46cc2e,0.004237
0x095a7fd3014ee22b7c6e33847776d7f0e1e64733,0.004235
0x59458eeb6813c542109545d3826a415dd535644f,0.004233
0xbb374fbffbc8a9b35b9f6035e2066a94ff2f0302,0.004228
0x6c076393541c728df6c49357f5eea53a57e9031f,0.004227
0x03b53662b6ecf45e30a470e3e5f2b8527c05dbe7,0.004214
0x3ed7c0fb55a6185ef28d4e9bcaa96f8f3b2d0a01,0.004212
0xa530b5c71d54f8c344f5bc7e47e6f5ed485e29fa,0.004211
0xad5beb53834614656a2f7db9ef48eda8aa3550f3,0.004211
0x47ab81cb79852c4a9e3ef2fe85346809de616ea9,0.004193
0xf01e9da24df3d6c780a127a16480be8560f8bc49,0.004192
0x4c275226a30f0071c417c32753ec55310ad506a2,0.004178
0x6a45c27e47ecb7d51e69839ac949aa69f8f0f15f,0.004176
0xbd43eadc9f14cdff97208918a789c448851768fb,0.004170
0xcb27cc6ad2881a662026d809f2eff9b06d34ffa1,0.004169
0x17e274b71e05ef4c3fed7f0a39f1a7f0fa400595,0.004166
0x10aad3be3a96cd93f87106155767ce6633401157,0.004165
0x1991891d9b4cb7ac3075094b4279d522af4856f3,0.004153
0xfbfe1bd67a5052d761ffab42dcae013de9717625,0.004152
0xccf5b32fd0becb7664152ffccbc30cbfc1961280,0.004152
0x8bb621303a0583fdd17892acbd14e86e041715bf,0.004152
0x8fb25fcdb7884231edcc2165df151b27fc529089,0.004148
0x6da72f76c155ff6a311eac593de145fea0c4ef3b,0.004146
0x4347a430f704844412daf1e7be6193827de6177c,0.004145
0xd594d0e5d9ab9420ec6287712953f9ea57447e3d,0.004144
0x05d75d8a03d0a71471c5380148cc212ae8115292,0.004142
0xa92345b2b30a7b4bc9b3d8b9e187b9d475bccc25,0.004140
0xbf59e18e89f057e84f2cecc6c513e17c9392a494,0.004139
0x206a0399171fd034c8ce466adc777b6526c6e702,0.004135
0x77ba12185e0964d4f36893cb22c5cb221b87d7ed,0.004134
0x8b6bf2717e460b1d62f71d4e41bfb2929c0fd380,0.004132
0x19125e34336f85495fb968cc7b04304d2e7fd6e1,0.004132
0xfb883709214309d9b908e7c251beb0f43c226dae,0.004126
0xfe4607e0f21c3423beecb6f7ac90faf23816b62e,0.004122
0x5c681461045bed0ad3451dfe99b64b23857a01df,0.004121
0xa5524a298ca2dfcd97918af7494ce5905bf95264,0.004120
0xcfe77452d78eb975ad07aafcf5bb3e2a05df980a,0.004119
0x246ef99e9eba4f165dcb9adc7f454a0ec62ffede,0.004116
0x0cfebdc15149aed1af476e215178b5ea425dd353,0.004115
0x049e76b6451c747722d06fca7ae7e996a7e19020,0.004115
0x7c600bcc171591680f506b60c85d65321ad12d75,0.004114
0x400608f44d3e77fdb3382889fdc75214d4a77273,0.004113
0xff141f7155c016352f0f655649564e186c8e1fdb,0.004111
0xa04b24312625b08c08441f7acc52b9066b31750b,0.004110
0xceea1919cbdaae8d6749d8473259045e08a2c2f4,0.004108
0x8a61af672e49f73433437c3cf9542caaf1f4d4e8,0.004108
0xc6af2762f504d58edb1deefe43ae9cb90b31f2e8,0.004108
0x9a00b0386fc5f80915f4b47b4d2134a9d90d67bc,0.004107
0x70f0d53ef9d3f5493cca4cf1a06fa45dd4dc08ea,0.004105
0x075d0d9c8ddca4b25a19fdbbc62fae76e0d7e2be,0.004101
0xc4ec9b624ec712fa97bce49ba57f4336828dc5cb,0.004101
0x5fe439a24faaeebf7a72606ddfb1d66043567abe,0.004098
0x5d69ce533cdb1b2a15f28cf6d5aa379ed263733d,0.004093
0x90686d99abbaeff1533e7767b2f408dc8a117f52,0.004075
0x8a30b550182626d2e2f7c5a86bcc66c02ec240f9,0.004075
0x84e01d914d87d5a5417fcc686695c7dde05eaf2e,0.004075
0xb5b00cdbe7f3120e6fc375378eecdfbb3eeda11b,0.004075
0xf109806b0eaa3f6d93805d7d6c4ff3e4b1cc01a2,0.004075
0xe334f35fe2e46f2046e272c0727f5dff0a0a43c1,0.004075
0xb7de3370583b3bbef2467c8e7b675771b6901c68,0.004075
0x87d87dd6cf77bb78e1b6f1e2588616fb0b78eaf1,0.004075
0xb909d698fe4688ff5a4b7ab99bc989a4d2a8e133,0.004062
0x41f219c81722f3d2244f6f381e725e1f4875e796,0.004046
0xf0eb4d99982e1e4ec5649a03b63661be1e4d36a6,0.004046
0x0125054443c774ac1009187b54bd6b035ee4c61a,0.004017
0x586cf3d62e45c3195a2cbe2332394df70e5e0c7e,0.004008
0x30ea114af8ea93ca3e030ef713ac25d17c105692,0.004006
0x2ad8200c408417d69924ddc3f6f18958fff0da9f,0.004000
0xbe7842868f9301bc329ece55a5eb451b637ea767,0.003999
0xf8c33885640647e1ce75b2274282c5b0e7ea5119,0.003998
0x55826f7459236341ee817f0478ee7832cd6f2e7f,0.003989
0x18186e3da97f0eb518c9a7f1283416851372bd1b,0.003988
0x2d5c7c07b169c43870ce716e027f43c81f0639b1,0.003980
0xaf699b4e7d8427df7f7d2131adf3f4b8dc0e2c29,0.003974
0xe6d0cf379e5faf045fb276bf80c502bd2163e02b,0.003969
0x487ae3aa882048aac868abdd80142c4334f854b9,0.003969
0x94b582a9c90006e328e408d30768227b73f487c2,0.003969
0xf1df69e1367fbde9e6e09bb6e035514d254172b4,0.003969
0x95428ff717050ca36fe0c9948ac6cb2bbc3c02aa,0.003969
0x9578b0f68070f6b8bacdc259625abfca9a7293a5,0.003969
0x9f5d7234af48f982a0063aabe7ade4436d0a6269,0.003967
0x4ee2446e395d609a9806354f3713c42efdaf24d7,0.003953
0x25b20e3d68dc76e600d1b3e27110a4ea889c4e62,0.003942
0x0d7fe3029b9db0c698e948ccb199fa6ef09da62d,0.003940
0xd274197d6866b7583760cb55d71151c97dc0486a,0.003933
0x3cb6a5828f0f41895696055a79017df33bd15ec3,0.003930
0xb7bde035e6fa33bbc27f365ac11c0d2d19e7a443,0.003923
0x7f33a278d9b351d6897b9efb6792728a26eccc16,0.003918
0x858f5ae267b4ab126594d6e4695f445245857880,0.003918
0x8a4a7fd2f22096cf19853e71d69730d297a097ca,0.003914
0xaad510a93db84537c9720f457cefde18bfc669e8,0.003909
0xe40e17d79c51da492e2f521edbb6e37ce2c8b86c,0.003904
0x2bdf54183542b48bb5ee89fd29fbe366418a8f7e,0.003903
0xaf2dc248388d9c394ac4aac30ff0a08046f10f6b,0.003889
0x4ac191d2eacb7eb36a98ad53d1c6c5becebdbac0,0.003881
0x6e970691fb2c904dbab8bdefbab268345a307137,0.003880
0xa823ec03611ba2fe6e416dcf8b31778bf1115ad9,0.003875
0x7f695e8177939bebd28467e9d1050a6abe46c8a0,0.003865
0x7eb533e0d678bdf6bc2f22bfa7cc7784a422caf8,0.003852
0x8013b0cb352910bc971bc3ef595804ae43b4574d,0.003848
0x8dddf1e88f379610d633f09d28e4585cc4a5d1ef,0.003843
0x70b88351cd1ff4c637556462734c61785af4fca5,0.003839
0x31a3b1baa95287a843ccbd49c0f7a8358d1676dc,0.003811
0xaa49a46de3ed31bd1e9b34161b65e54a0f8c46e7,0.003809
0x979bf2a1f9b2aa6907d6362736d5d262076ea43f,0.003796
0x790a6c3c8f66bf7b10ef183eb587842c12b3af7c,0.003795
0x0567fedec3c958441e5ed154704f2f563cb220ed,0.003793
0x0358dffba406e62b1e507f3c84ed2f7f7ffe0f37,0.003784
0xc466ad384c9615a88d3b916418735cfc87a5c4ea,0.003784
0xd5c47f5f4427740e0c999cdfc76d02f864db8e0a,0.003784
0x8a768bb865dcb17c7676e15a5b4d347b9d3f4c76,0.003784
0x5d318a0c41cbb42b0ed6e365b63c0573f9ce9806,0.003784
0xcf4035f679db2b35b26384399e7418182fc7fc41,0.003760
0xdff3bddb7b517677c9527ac5746831c128f03a55,0.003749
0xb45fcf6e1dab1f15a21449d75f00eef34fa7cb5e,0.003742
0xf3ab9d38970d4ce165e3216a183042908b1ee521,0.003728
0x754a26b703868c5082596f52781b6b194300b1b4,0.003726
0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0.003705
0xaa2bfedd9d6542b0eaad9ffa972cb02844b81dd4,0.003705
0x10322d6411c1487f079a04cba770da21afa1f902,0.003705
0x872bece5f1f5ebc9050c3ca40aad62e74ca6b1ea,0.003697
0xfde2cc484d80c2fd2249e94f73d9818cbf25ff7f,0.003694
0xa25df95bad3af5df3568aaecb1920aec703a168a,0.003687
0x167a7215d5f5e2aea9375295314f4b6cc3eae57d,0.003686
0xe109c79054fb57d2ec84f073acadc0180d296b20,0.003667
0x7b7b2500f881c1fa03f083906f3d02e318032297,0.003666
0x71f569f2ef34d11620f0daafea4c71710f81eb1f,0.003658
0x862e9d9adc7c068e164ffa6d3f12d788213668e8,0.003656
0x27dd49172bdca4b50303358240c40a21dacdf891,0.003640
0x6ee2134dc15d8126190bbae8413f0da37517a4da,0.003635
0xf1e25b3486b90b46cf0a828ea1c068a951c2c930,0.003634
0x949ebe941492638090bd23a96160be88f70f429f,0.003631
0xdb70eed3578f12929eae82e0f13e51ca01216789,0.003629
